T,P_root,P_root_hinted,P_count_root,P_branch,P_branch_hinted,P_count_branch,P_leaf,P_leaf_hinted,P_count_leaf,gutcheck,gutcheck_hinted
19,3.4852520591107534e-07,1.7513605994857474e-07,0.1457204767063922,0.013187101149058553,0.010274575186514163,0.40465872156013,0.9868125503257358,0.989725249677426,0.4496208017334778,1.0000000000000002,1.0000000000000002
19,3.2902621730707736e-07,1.6529860247201368e-07,0.14404165059776322,0.012933321290040527,0.009998673370191178,0.40782876976475124,0.9870663496837424,0.9900011613312066,0.44812957963748556,1.0000000000000002,1.0000000000000002
19,3.226942550283634e-07,1.6210242941761247e-07,0.14484317216819614,0.012850910631363083,0.009901057920674841,0.4063142035337625,0.9871487666743822,0.990098779976896,0.44884262429804134,1.0000000000000004,1.0000000000000002
19,3.2063805882694417e-07,1.6106289632931472e-07,0.14446067689310932,0.012824149182720432,0.0098617296412391,0.40703676649622594,0.9871755301792211,0.9901381092958649,0.44850255661066474,1.0000000000000004,1.0000000000000002
19,3.199703443598281e-07,1.6072370008032826e-07,0.14464325886445048,0.012815458861044248,0.00984148134302395,0.40669181649852043,0.9871842211686119,0.9901583579332762,0.4486649246370291,1.0000000000000004,1.0000000000000002
19,3.1975351553323634e-07,1.606119332373545e-07,0.14455611802407475,0.012812636828057767,0.009827502346910641,0.4068564434083542,0.9871870434184272,0.9901723370411566,0.44858743856757105,1.0000000000000004,1.0000000000000004
19,3.1968310408888917e-07,1.6057402765282458e-07,0.14459771120025358,0.012811720421223414,0.009815606593955532,0.40677786400550886,0.9871879598956731,0.9901842328320173,0.4486244247942376,1.0000000000000007,1.0000000000000004
19,3.196602391793982e-07,1.605601147533493e-07,0.1445778592390177,0.012811422833813885,0.009804426076292077,0.4068153688249147,0.9871882575059476,0.9901954133635937,0.4486067719360676,1.0000000000000007,1.0000000000000007
19,3.1965281419201334e-07,1.6055400054495947e-07,0.14458733457138714,0.012811326197404172,0.009793513603006503,0.4067974677427149,0.9871883541497822,0.9902063258429933,0.4486151976858979,1.0000000000000007,1.0000000000000002
21,9.178816449915719e-06,4.6134912290596805e-06,0.25,0.3333241545168834,0.33332871984210427,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0
21,3.0595212326338183e-06,1.5377882831908673e-06,0.1,0.11461251640029933,0.11379976300954955,0.5,0.885384424078468,0.8861986992021672,0.4,0.9999999999999999,1.0
21,1.0520072509013024e-06,5.287038498723812e-07,0.16666666666666666,0.04285225070311522,0.04150327371396094,0.36666666666666664,0.9571466972896339,0.9584961975821893,0.4666666666666667,1.0,1.0
21,3.9333294366966644e-07,1.9761961351493157e-07,0.13414634146341464,0.019307387146755353,0.01769189711463908,0.4268292682926829,0.980692219520301,0.9823079052657474,0.43902439024390244,1.0,1.0
21,1.7721896274752938e-07,8.898955624471906e-08,0.14957264957264957,0.011582212295432848,0.009847370332769265,0.3974358974358974,0.9884176104856044,0.9901525406776747,0.452991452991453,1.0,1.0000000000000002
21,1.0631100074373514e-07,5.334749542235849e-08,0.14220183486238533,0.009047547936871063,0.007261034950846389,0.41131498470948014,0.9909523457521283,0.9927389117016583,0.44648318042813456,1.0000000000000002,1.0
21,8.304578183435314e-08,4.165305943547664e-08,0.1457204767063922,0.00821591324455551,0.006406352230613695,0.40465872156013,0.9917840037096628,0.9935936061163271,0.4496208017334778,1.0000000000000002,1.0000000000000002
21,7.541235964020654e-08,3.7815928067119396e-08,0.14404165059776322,0.0079430501890876,0.006121958812723642,0.40782876976475124,0.992056874398553,0.9938780033713485,0.44812957963748556,1.0000000000000002,1.0000000000000002
21,7.29077997381034e-08,3.655680853711866e-08,0.14484317216819614,0.007853522602363218,0.006025388145428322,0.4063142035337625,0.9921464044898374,0.9939745752977633,0.44884262429804134,1.0000000000000002,1.0000000000000002
21,7.208604245235639e-08,3.614354511238539e-08,0.14446067689310932,0.007824148201453768,0.005990682530925015,0.40703676649622594,0.9921757797125041,0.99400928132553,0.44850255661066474,1.0000000000000004,1.0000000000000002
21,7.181642021808234e-08,3.600781084170719e-08,0.14464325886445048,0.007814510329370326,0.005976359749445873,0.40669181649852043,0.9921854178542101,0.9940236042427435,0.4486649246370291,1.0000000000000007,1.0000000000000002
21,7.172795595926064e-08,3.596313541279802e-08,0.14455611802407475,0.007811348100510469,0.005968758073889562,0.4068564434083542,0.992188580171534,0.9940312059629752,0.44858743856757105,1.0000000000000004,1.0000000000000002
21,7.169893044098341e-08,3.594833716237523e-08,0.14459771120025358,0.007810310559103452,0.005963378084078099,0.40677786400550886,0.9921896177419667,0.994036585967585,0.4486244247942376,1.0000000000000007,1.0000000000000002
21,7.168940703884921e-08,3.5943342132611005e-08,0.1445778592390177,0.0078099701371356,0.005958737883735547,0.4068153688249147,0.9921899581734579,0.9940412261729226,0.4486067719360676,1.0000000000000004,1.0000000000000002
21,7.168628236809078e-08,3.5941563971839594e-08,0.14458733457138714,0.007809858443168099,0.00595434938455852,0.4067974677427149,0.9921900698705503,0.9940456146738779,0.4486151976858979,1.0000000000000007,1.0000000000000004
23,3.376697866210237e-06,1.693722577667213e-06,0.25,0.3333299566354671,0.3333316396107556,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0
23,1.1255545533149326e-06,5.645684914537457e-07,0.1,0.11323409055280836,0.1127329927901639,0.5,0.8867647838926382,0.8872664426413446,0.4,0.9999999999999999,0.9999999999999999
23,3.8235731195192477e-07,1.9177891788254872e-07,0.16666666666666666,0.040567817973372014,0.03973471917627745,0.36666666666666664,0.959431799669316,0.9602650890448047,0.4666666666666667,1.0,1.0
23,1.369852643874906e-07,6.869978742316347e-08,0.13414634146341464,0.016576512470719777,0.015577993071578127,0.4268292682926829,0.9834233505440156,0.9844219382286343,0.43902439024390244,0.9999999999999998,0.9999999999999999
23,5.597387428908686e-08,2.8064325894528887e-08,0.14957264957264957,0.008655606123247377,0.007583212180700669,0.3974358974358974,0.9913443379028781,0.9924167597549732,0.452991452991453,0.9999999999999998,0.9999999999999998
23,2.9227366727125685e-08,1.4648226549814182e-08,0.14220183486238533,0.006040460508995891,0.004936539273112587,0.41131498470948014,0.9939595102636372,0.9950634460786606,0.44648318042813456,0.9999999999999998,0.9999999999999998
23,2.0396810111653633e-08,1.0218793339968566e-08,0.1457204767063922,0.005177050908663836,0.004059605414874735,0.40465872156013,0.9948229286945258,0.9959403843663316,0.4496208017334778,0.9999999999999998,0.9999999999999997
23,1.7481336756546946e-08,8.75637211907168e-09,0.14404165059776322,0.004891989865071075,0.0037682990417841483,0.40782876976475124,0.9951079926535918,0.9962316922018434,0.44812957963748556,0.9999999999999997,0.9999999999999997
23,1.6518771738907607e-08,8.273531169322547e-09,0.14484317216819614,0.004797874860393177,0.003670785941583413,0.4063142035337625,0.9952021086208347,0.996329205784885,0.44884262429804134,0.9999999999999996,0.9999999999999997
23,1.620097380343338e-08,8.114105701312846e-09,0.14446067689310932,0.004766802097893314,0.0036374036382645705,0.40703676649622594,0.9952331817011325,0.9963625882476294,0.44850255661066474,0.9999999999999997,0.9999999999999997
23,1.6096050472602837e-08,8.061458204568258e-09,0.14464325886445048,0.004756543196322015,0.0036252450963434268,0.40669181649852043,0.9952434407076272,0.9963747468421981,0.4486649246370291,0.9999999999999997,0.9999999999999997
23,1.606140926155737e-08,8.044064246725174e-09,0.14455611802407475,0.004753156144351659,0.0036201117332179834,0.4068564434083542,0.9952468277942387,0.9963798802227173,0.44858743856757105,0.9999999999999996,0.9999999999999996
23,1.6049972210396326e-08,8.038309520351586e-09,0.14459771120025358,0.004752037884178269,0.0036173049985044857,0.40677786400550886,0.9952479460658491,0.9963826869631854,0.4486244247942376,0.9999999999999996,0.9999999999999994
23,1.604619618365497e-08,8.03639759091003e-09,0.1445778592390177,0.004751668682339521,0.003615270052624747,0.4068153688249147,0.9952483152714637,0.9963847219109772,0.4486067719360676,0.9999999999999994,0.9999999999999994
23,1.6044949500593877e-08,8.035754408904228e-09,0.14458733457138714,0.004751546787631136,0.0036134923649115327,0.4067974677427149,0.9952484371674188,0.9963864995993336,0.4486151976858979,0.9999999999999994,0.9999999999999996
